index,geo_code,gender,0_4_years,10_14_years,15_19_years,20_24_years,25_29_years,30_34_years,35_39_years,40_44_years,45_49_years,50_54_years,55_59_years,60_64_years,65_69_years,70_74_years,75_79_years,80_84_years,85_89_years,90_94_years,95_99_years,100_years
1710,35250708,female,25,25,15,10,25,25,25,25,25,15,20,20,20,15,5,5,0,0,0,0
1711,35250708,male,25,25,25,15,25,30,25,30,20,30,20,20,15,15,5,0,5,0,0,0
1712,35250709,female,20,10,10,20,15,20,15,10,20,20,20,15,15,5,10,0,5,0,0,0
1713,35250709,male,15,10,25,20,20,15,20,15,15,20,15,20,10,5,0,0,5,0,0,0
1714,35250710,female,10,15,10,15,20,25,20,15,10,10,20,10,10,5,5,0,0,0,0,0
1715,35250710,male,10,10,15,10,15,15,20,15,15,15,15,10,5,5,5,0,0,5,0,0
1716,35250711,female,10,5,15,10,15,15,15,15,15,5,10,15,5,5,5,0,0,5,0,0
1717,35250711,male,10,5,15,10,10,15,20,10,15,10,10,10,10,5,0,0,0,5,0,0
1718,35250712,female,20,15,10,10,15,10,20,15,10,10,10,20,5,0,5,5,5,0,0,0
1719,35250712,male,5,15,15,10,15,20,20,15,10,10,10,20,10,5,0,5,0,5,0,0
1720,35250713,female,15,10,5,15,20,25,15,15,10,10,10,15,10,0,5,0,0,0,0,0
1721,35250713,male,20,10,15,15,25,25,10,10,10,20,20,15,5,5,5,0,0,0,5,0
1722,35250714,female,15,15,10,15,25,25,15,15,25,15,15,10,5,10,5,0,0,0,0,0
1723,35250714,male,25,10,15,15,30,30,15,15,15,20,20,20,10,5,5,0,0,0,0,0
1724,35250715,female,15,15,5,15,20,25,10,15,20,25,10,15,10,15,0,5,0,0,0,0
1725,35250715,male,25,15,15,15,20,15,20,15,25,25,20,10,10,5,5,5,0,0,0,0
1726,35250716,female,15,10,10,25,20,20,20,20,30,20,20,15,10,10,5,5,10,0,0,0
1727,35250716,male,15,15,15,30,25,30,20,25,25,25,25,20,15,0,0,5,0,5,0,0
1728,35250717,female,10,10,15,20,15,15,20,20,10,25,25,15,10,5,5,5,10,0,0,0
1729,35250717,male,10,5,15,20,20,15,15,20,20,20,15,15,5,5,0,5,0,0,0,0
1730,35250718,female,15,10,15,10,15,15,15,10,15,15,25,10,10,5,5,0,0,0,0,0
1731,35250718,male,10,10,10,20,10,15,15,15,15,25,25,10,10,5,5,5,0,0,0,0
1732,35250719,female,10,5,10,20,15,15,20,15,10,10,10,15,10,5,5,0,10,0,0,0
1733,35250719,male,10,5,20,20,15,15,15,15,25,25,20,10,10,5,5,0,5,0,0,0
1734,35250720,female,20,10,15,25,35,30,20,20,15,20,20,20,15,10,5,0,5,0,0,0
1735,35250720,male,15,20,15,20,35,35,15,25,20,20,20,15,10,5,5,5,0,0,0,0
1736,35250721,female,20,10,15,25,30,25,20,20,20,20,20,20,10,5,5,0,0,0,0,0
1737,35250721,male,15,10,20,30,40,30,15,20,20,25,25,25,15,5,0,5,5,0,0,0
1738,35250724,female,5,20,10,20,20,20,10,15,20,20,20,15,15,10,0,5,0,0,0,0
1739,35250724,male,15,10,20,20,25,10,15,25,30,30,30,20,15,10,0,5,0,0,0,0
1740,35250725,female,10,10,10,10,20,10,15,20,15,15,20,20,10,5,5,5,0,5,0,0
1741,35250725,male,10,15,15,10,15,15,15,10,25,15,20,25,15,0,5,5,0,0,0,0
1742,35250726,female,20,20,15,25,35,20,20,25,20,30,30,15,10,5,0,5,0,5,0,0
1743,35250726,male,15,10,10,15,20,25,15,30,25,35,30,15,15,5,5,5,0,0,0,0
1744,35250727,female,15,10,10,15,5,10,10,10,15,15,5,10,15,10,15,15,10,5,5,0
1745,35250727,male,15,15,15,10,10,10,10,10,10,15,20,5,20,5,10,10,10,0,5,0
1746,35250728,female,25,10,10,15,25,30,20,20,15,15,25,15,5,5,5,0,0,5,0,0
1747,35250728,male,25,10,15,15,20,25,20,20,15,20,15,10,10,5,5,5,0,0,0,0
1748,35250729,female,10,10,10,10,15,15,20,15,15,25,10,15,5,10,5,10,0,0,0,0
1749,35250729,male,5,5,10,15,15,20,20,10,20,15,15,15,10,5,10,0,0,0,0,0
1750,35250730,female,15,15,10,15,25,25,20,15,20,20,35,20,25,20,20,15,15,15,5,0
1751,35250730,male,15,10,10,10,20,20,25,15,25,25,20,25,20,20,15,10,0,5,0,0
1752,35250731,female,20,15,25,20,35,20,20,25,15,30,25,25,20,10,10,5,0,0,0,0
1753,35250731,male,25,10,10,15,25,15,20,20,20,20,30,15,15,5,0,0,0,0,0,0
1754,35250732,female,10,5,10,10,15,10,10,10,15,20,20,15,10,10,15,5,10,10,5,0
1755,35250732,male,10,5,15,10,15,10,10,15,15,20,20,20,25,5,5,10,10,0,0,0
1756,35250733,female,15,25,25,20,20,20,20,30,25,15,20,25,10,5,5,5,5,5,0,0
1757,35250733,male,15,20,20,15,10,15,20,30,20,20,20,15,25,5,5,0,0,0,0,0
1758,35250734,female,10,10,20,20,25,20,15,20,15,20,35,25,15,5,5,5,0,0,0,0
1759,35250734,male,10,20,10,15,20,20,10,15,10,25,25,25,15,10,0,5,0,0,0,0
1760,35250735,female,10,10,10,10,15,15,20,15,15,20,15,15,20,5,5,5,5,0,0,0
1761,35250735,male,15,10,10,20,20,20,20,15,15,20,10,15,10,15,5,5,5,0,0,0
1762,35250736,female,10,10,10,20,15,15,15,20,20,25,25,30,15,10,5,5,0,0,0,0
1763,35250736,male,15,10,20,20,20,25,15,15,15,25,30,20,15,5,0,5,0,5,0,0
1764,35250737,female,20,10,15,15,20,15,15,20,10,20,20,10,10,5,5,10,0,5,0,0
1765,35250737,male,15,5,5,15,20,25,10,15,10,15,15,15,10,5,5,0,0,5,0,0
1766,35250738,female,15,25,15,20,15,20,20,25,20,25,25,15,5,5,5,0,5,0,0,0
1767,35250738,male,15,15,10,20,15,10,30,20,15,15,20,20,15,10,5,5,5,0,0,0
1768,35250739,female,10,15,15,15,25,20,20,20,20,20,20,10,20,5,5,5,10,5,0,0
1769,35250739,male,20,15,15,15,20,15,25,15,20,20,25,15,15,5,0,0,10,0,0,0
1770,35250740,female,10,10,15,15,10,20,25,15,15,30,30,15,10,10,10,10,25,10,5,0
1771,35250740,male,15,10,15,15,15,25,15,10,20,20,25,20,10,15,15,10,5,10,0,0
1772,35250741,female,10,5,5,10,15,25,15,15,15,30,20,20,10,5,5,10,10,0,0,0
1773,35250741,male,20,5,0,20,20,20,15,15,25,25,25,10,15,10,10,5,0,5,0,0
1774,35250742,female,10,20,5,10,20,25,20,20,25,15,20,15,15,5,10,10,0,0,0,0
1775,35250742,male,10,15,25,15,15,15,30,25,15,20,20,15,10,5,5,0,0,5,0,0
1776,35250743,female,10,5,10,10,10,15,10,5,20,20,15,15,10,10,10,5,10,5,5,0
1777,35250743,male,5,10,10,15,15,15,15,15,10,20,20,10,10,5,10,5,5,5,0,0
1778,35250744,female,20,15,15,30,20,25,10,30,25,40,20,15,20,15,15,5,5,0,0,0
1779,35250744,male,10,20,25,20,25,15,15,20,30,30,30,25,20,15,10,5,0,0,0,0
1780,35250745,female,5,5,10,20,15,10,5,20,15,20,20,15,15,15,5,5,5,0,0,0
1781,35250745,male,5,10,10,10,20,10,5,20,20,30,20,10,15,20,5,5,0,0,0,0
1782,35250746,female,5,10,5,15,15,15,5,15,5,20,25,20,20,5,5,10,5,0,0,0
1783,35250746,male,5,10,10,10,20,10,15,15,10,15,15,10,5,5,5,0,0,0,0,0
1784,35250747,female,5,10,10,10,15,10,5,20,20,20,10,10,10,5,0,5,5,5,0,0
1785,35250747,male,5,5,20,20,20,10,15,10,15,20,15,10,15,5,0,0,0,0,0,0
1786,35250748,female,5,15,15,15,15,15,10,10,20,25,15,20,10,10,0,5,5,0,0,0
1787,35250748,male,10,10,10,10,10,15,25,15,15,25,15,10,10,10,0,5,0,0,0,0
1788,35250749,female,5,10,15,15,15,20,10,15,15,20,15,20,15,10,10,10,5,0,0,0
1789,35250749,male,15,10,20,10,10,25,10,15,20,20,20,20,5,10,10,5,5,0,0,0
1790,35250750,female,10,15,15,20,20,10,20,15,20,25,20,15,15,10,5,10,0,0,0,0
1791,35250750,male,10,10,10,15,20,15,20,20,25,15,25,25,10,5,5,0,0,0,0,0
1792,35250753,female,10,10,10,25,20,15,10,15,10,20,20,15,10,10,5,5,0,0,0,0
1793,35250753,male,10,10,10,20,10,15,15,10,15,25,20,10,15,10,5,5,0,0,0,0
1794,35250754,female,0,10,10,20,15,5,10,15,20,25,20,25,10,15,5,5,0,0,0,0
1795,35250754,male,10,10,10,15,10,15,15,15,15,25,25,10,15,10,10,5,0,0,0,0
1796,35250755,female,10,10,10,15,15,10,15,10,15,20,25,5,10,10,0,0,0,5,0,0
1797,35250755,male,10,10,10,10,15,15,10,20,15,25,25,10,10,5,5,0,0,0,0,0
1798,35250756,female,15,15,10,15,25,15,20,20,10,20,20,20,15,5,5,5,5,0,0,0
1799,35250756,male,10,5,15,20,20,15,20,25,15,20,25,10,15,10,5,0,0,0,0,0
1800,35250757,female,10,15,10,10,20,10,15,10,10,30,20,15,10,10,0,5,0,0,0,0
1801,35250757,male,10,10,15,5,25,20,10,15,20,20,25,20,10,5,10,0,0,5,0,0
1802,35250758,female,5,10,15,15,5,15,15,10,10,25,25,10,15,5,5,5,0,0,0,0
1803,35250758,male,10,10,5,15,15,5,15,15,15,20,20,15,10,5,5,0,10,0,0,0
1804,35250759,female,5,10,10,15,15,20,10,15,20,30,15,25,15,10,5,5,5,0,5,0
1805,35250759,male,15,10,10,15,20,20,10,15,20,25,25,25,15,5,5,0,0,0,0,0
1806,35250760,female,15,10,15,20,15,25,15,10,15,15,30,15,10,5,5,5,0,0,0,0
1807,35250760,male,15,10,15,10,25,25,15,15,10,30,15,20,10,10,5,0,0,5,0,0
1808,35250761,female,10,10,15,20,20,20,15,5,15,15,10,15,20,10,5,5,5,5,0,0
1809,35250761,male,20,5,10,5,20,25,15,10,25,20,15,15,10,15,5,5,0,0,0,0
1810,35250762,female,15,15,15,20,15,25,25,15,15,30,20,15,10,10,0,0,5,0,0,0
1811,35250762,male,20,15,15,20,20,25,20,20,30,30,30,15,10,5,5,0,0,0,0,0
1812,35250763,female,20,10,10,15,15,15,10,25,10,30,20,20,10,10,5,5,0,0,0,0
1813,35250763,male,15,10,20,20,25,15,15,10,15,20,20,15,10,10,5,0,0,5,0,0
1814,35250764,female,5,10,5,20,20,15,20,15,20,20,20,15,5,10,10,5,0,0,0,0
1815,35250764,male,15,15,15,15,25,20,10,15,10,25,20,10,10,10,0,5,5,0,0,0
1816,35250765,female,20,5,15,15,15,15,20,20,10,25,25,25,15,10,5,5,5,5,0,0
1817,35250765,male,15,5,20,10,10,15,15,10,15,20,20,15,20,5,5,0,0,0,0,0
1818,35250766,female,15,10,5,15,10,20,15,20,25,25,30,25,10,5,5,5,5,5,0,0
1819,35250766,male,5,15,15,25,10,15,10,20,15,30,30,15,5,5,0,0,0,0,0,0
1820,35250767,female,10,10,15,10,20,10,10,5,20,30,15,15,10,10,0,5,5,0,0,0
1821,35250767,male,20,10,15,10,20,25,10,15,10,20,25,5,10,5,0,5,0,0,0,0
1822,35250768,female,15,20,15,20,10,25,10,10,15,20,20,15,20,5,5,0,0,0,0,0
1823,35250768,male,10,15,15,15,20,20,15,15,20,15,15,15,15,10,5,5,0,0,0,0
1824,35250769,female,5,10,10,10,15,10,5,20,20,20,25,15,20,10,10,0,0,0,0,0
1825,35250769,male,5,15,10,20,5,15,10,15,15,20,30,15,10,10,10,5,0,0,0,0
1826,35250770,female,20,15,10,15,30,25,15,20,20,15,15,20,5,10,5,5,0,0,0,0
1827,35250770,male,15,15,10,20,20,20,25,25,10,25,10,10,10,10,0,10,0,0,5,0
1828,35250771,female,10,5,20,10,15,25,20,10,25,15,15,15,20,5,5,0,0,0,0,0
1829,35250771,male,15,15,15,15,20,20,20,15,20,25,25,15,15,5,0,0,5,0,0,0
1830,35250772,female,20,15,15,5,20,30,15,15,15,15,25,10,5,0,5,5,0,0,0,0
1831,35250772,male,20,10,10,15,20,30,10,15,15,15,20,10,10,5,0,0,0,0,0,0
1832,35250773,female,25,20,25,10,25,25,20,25,15,20,20,15,5,10,5,0,5,0,0,0
1833,35250773,male,20,25,20,15,15,25,20,20,15,20,30,15,5,10,5,5,5,0,0,0
1834,35250774,female,10,10,15,15,15,20,15,10,15,15,20,20,20,10,5,5,0,0,0,0
1835,35250774,male,15,15,10,15,15,15,10,15,15,30,15,15,10,5,5,10,5,0,0,0
1836,35250775,female,15,20,15,15,15,10,15,10,15,30,15,20,15,5,5,5,0,0,0,0
1837,35250775,male,5,10,10,20,25,15,15,15,20,35,15,15,10,10,5,0,0,0,0,0
1838,35250776,female,5,10,10,10,15,10,10,10,15,20,15,15,5,5,5,0,5,5,0,0
1839,35250776,male,5,5,10,10,15,20,15,15,10,20,25,20,15,5,5,5,0,0,0,0
1840,35250777,female,10,15,5,15,20,25,25,5,15,20,30,10,10,10,10,0,5,0,0,0
1841,35250777,male,10,5,10,15,25,25,15,15,20,25,25,10,10,5,5,5,5,0,0,0
1842,35250778,female,5,15,10,10,20,20,15,15,10,25,20,20,15,10,0,5,0,0,0,0
1843,35250778,male,0,10,10,5,10,15,10,20,10,25,15,15,10,10,0,5,0,0,0,0
1844,35250779,female,5,15,10,5,5,10,15,20,10,25,15,10,10,5,5,5,0,0,0,0
1845,35250779,male,10,10,15,10,10,15,10,15,20,20,10,5,15,5,0,0,5,0,0,0
1846,35250780,female,25,5,15,15,20,15,15,15,15,20,15,15,5,5,5,5,0,5,0,0
1847,35250780,male,20,15,10,15,20,20,15,15,15,20,20,10,5,15,5,5,0,0,0,0
1848,35250781,female,10,5,10,15,15,20,10,15,15,15,15,15,10,5,5,5,5,0,0,0
1849,35250781,male,5,10,10,10,10,25,10,15,20,15,20,10,15,5,5,5,0,0,0,0
1850,35250782,female,15,15,10,10,25,15,15,10,15,15,15,20,10,5,0,0,0,0,0,0
1851,35250782,male,5,10,10,5,15,15,20,10,20,15,25,10,15,5,5,5,0,0,0,0
1852,35250783,female,10,15,15,15,25,15,25,20,20,25,30,15,10,0,5,5,5,5,0,0
1853,35250783,male,20,15,15,15,20,20,15,30,20,20,15,15,10,5,5,5,0,0,0,0
1854,35250784,female,15,15,20,20,15,20,20,25,15,20,20,10,10,5,5,0,0,0,0,0
1855,35250784,male,10,20,10,15,15,20,20,20,15,15,20,10,10,10,5,0,0,0,0,0
1856,35250785,female,5,20,15,10,25,15,20,15,20,15,30,20,10,5,10,5,0,5,0,0
1857,35250785,male,5,5,10,15,20,5,15,15,20,20,15,15,10,10,5,5,0,0,0,0
1858,35250786,female,10,10,10,20,20,20,20,10,10,10,20,25,20,10,10,10,0,5,0,0
1859,35250786,male,20,10,15,20,25,20,25,20,10,10,20,25,15,15,0,0,5,0,0,0
1860,35250787,female,25,10,10,15,30,35,25,25,25,30,30,20,15,10,10,15,5,0,0,0
1861,35250787,male,20,10,15,15,25,25,15,20,25,30,40,30,15,10,5,5,0,5,0,0
1862,35250788,female,5,5,15,15,15,10,5,15,20,25,30,20,15,15,5,5,5,0,0,0
1863,35250788,male,10,0,15,10,20,15,15,10,15,35,35,25,20,10,10,5,5,5,0,0
1864,35250789,female,15,15,15,15,20,25,15,25,15,25,30,20,10,10,5,10,5,0,0,0
1865,35250789,male,10,10,20,10,15,20,15,20,15,25,20,15,15,15,5,5,0,0,0,0
1866,35250790,female,10,15,15,10,25,25,20,15,20,30,20,15,15,10,15,5,0,0,0,0
1867,35250790,male,15,10,10,10,20,25,20,15,15,15,20,15,20,5,5,0,5,5,0,0
1868,35250791,female,10,5,10,10,10,15,15,15,20,25,30,15,10,5,0,0,5,0,0,0
1869,35250791,male,10,10,10,15,15,15,20,15,25,10,15,15,20,0,0,0,0,5,0,0
1870,35250792,female,30,10,15,25,20,35,20,20,25,20,15,10,5,5,5,5,5,5,0,0
1871,35250792,male,25,15,25,25,20,25,25,25,25,25,20,10,5,5,0,5,5,0,0,0
1872,35250793,female,15,10,15,5,20,20,25,10,20,30,20,20,10,5,5,5,10,0,0,0
1873,35250793,male,15,5,20,10,10,20,15,15,15,25,15,20,15,5,5,5,5,5,0,0
1874,35250798,female,5,15,5,15,20,10,10,10,5,10,10,5,5,5,5,0,0,0,0,0
1875,35250798,male,5,10,15,15,15,15,15,15,10,10,15,10,5,5,5,0,0,0,0,0
1876,35250799,female,15,15,10,15,20,20,15,10,20,30,15,15,10,5,5,0,0,0,0,0
1877,35250799,male,10,15,25,15,15,20,15,15,15,20,20,15,20,5,5,5,0,0,0,0
1878,35250800,female,10,15,10,15,35,25,5,15,15,15,20,15,10,5,5,5,5,0,0,0
1879,35250800,male,15,15,10,25,25,20,15,10,15,25,20,10,15,5,5,5,0,0,0,0
1880,35250801,female,20,15,20,30,30,30,35,25,25,35,45,50,30,30,25,10,25,5,0,0
1881,35250801,male,25,10,10,25,35,25,20,20,20,25,20,30,25,25,10,5,10,0,0,0
1882,35250802,female,5,5,5,20,30,20,15,15,10,15,10,15,10,5,5,5,5,0,0,0
1883,35250802,male,15,5,5,10,20,10,15,15,15,15,15,15,10,5,0,10,0,0,0,0
1884,35250803,female,5,15,15,15,5,10,5,10,20,20,15,15,25,10,5,0,0,0,0,0
1885,35250803,male,5,15,5,10,10,10,0,20,5,20,20,25,25,15,5,5,0,0,0,0
1886,35250804,female,75,60,50,55,95,105,105,80,85,90,85,85,60,50,25,10,0,0,0,0
1887,35250804,male,85,70,50,40,75,105,100,75,75,80,85,90,60,55,30,10,5,0,0,0
1888,35250805,female,55,30,25,30,35,50,55,55,50,35,40,25,30,10,15,5,5,5,0,0
1889,35250805,male,45,40,40,40,35,40,55,40,45,55,30,40,25,20,20,10,10,0,5,0
1890,35250806,female,5,10,20,15,10,10,15,20,20,15,15,15,10,10,5,0,5,0,0,0
1891,35250806,male,5,20,15,20,15,10,15,20,15,25,25,15,5,10,10,5,5,0,0,0
1892,35250807,female,50,45,35,40,25,40,45,30,60,55,25,20,15,15,20,5,5,0,0,0
1893,35250807,male,25,40,55,40,20,40,40,45,45,45,30,20,20,10,5,10,10,0,0,0
1894,35250810,female,20,35,20,20,25,20,15,35,35,45,40,25,30,15,15,10,10,5,0,0
1895,35250810,male,20,35,35,30,15,15,10,35,40,35,35,25,25,20,15,15,5,0,0,0
1896,35250812,female,10,10,20,15,10,5,10,15,15,20,15,15,20,10,5,5,0,0,0,0
1897,35250812,male,5,15,15,15,10,10,10,15,20,20,25,10,20,15,5,0,5,0,0,0
1898,35250813,female,15,20,20,10,10,10,10,20,20,25,25,15,15,15,5,5,0,0,5,0
1899,35250813,male,15,15,15,20,15,15,5,15,15,25,30,20,20,15,10,5,5,0,0,0
1900,35250814,female,10,15,10,20,10,10,10,15,20,30,15,15,20,10,5,0,0,0,0,0
1901,35250814,male,5,15,15,15,15,10,10,15,20,20,20,20,15,20,10,0,0,0,0,0
1902,35250815,female,35,40,40,40,25,40,55,45,60,55,45,45,65,50,30,20,10,0,5,0
1903,35250815,male,40,55,40,25,25,35,45,50,50,50,40,45,55,60,30,15,5,0,0,0
1904,35250826,female,15,45,30,20,20,20,20,45,40,45,25,30,35,10,5,0,0,0,0,0
1905,35250826,male,25,35,30,25,5,20,20,35,50,50,35,30,25,20,5,0,0,0,0,0
1906,35250827,female,5,15,5,5,5,10,5,10,15,15,15,15,5,10,5,5,0,5,0,0
1907,35250827,male,10,5,15,5,5,10,5,10,15,15,15,10,15,10,10,5,5,0,0,0
1908,35250828,female,15,5,5,10,10,10,15,10,10,15,15,20,10,5,0,5,5,0,0,0
1909,35250828,male,5,10,5,10,0,10,10,5,10,10,20,15,15,0,5,0,0,0,0,0
1910,35250829,female,5,10,0,15,20,20,10,15,20,15,15,25,15,20,10,5,5,5,0,0
1911,35250829,male,5,10,15,10,10,10,20,15,15,20,15,20,20,15,10,5,0,0,0,0
1912,35250830,female,10,15,20,15,20,25,15,15,15,30,20,20,15,25,10,5,0,0,0,0
1913,35250830,male,15,15,15,10,15,15,10,10,20,15,25,10,10,20,10,0,0,0,0,0
1914,35250831,female,10,10,15,20,25,15,15,20,20,35,25,50,105,85,65,90,95,65,10,5
1915,35250831,male,15,10,15,20,25,20,15,15,25,30,25,40,60,60,40,40,50,35,0,0
1916,35250832,female,0,0,0,5,10,10,5,10,5,15,15,25,15,20,40,70,85,70,25,5
1917,35250832,male,0,5,0,5,10,10,5,5,5,15,15,15,20,20,20,30,40,25,5,0
1918,35250833,female,5,10,10,25,10,5,5,5,10,25,15,20,10,10,5,5,10,0,0,0
1919,35250833,male,0,5,10,15,10,5,5,5,10,25,10,20,10,10,5,5,5,0,0,0
1920,35250834,female,15,10,10,15,5,5,10,20,10,15,25,10,15,10,5,5,5,0,5,0
1921,35250834,male,15,10,10,15,15,10,10,10,5,15,25,10,10,10,10,5,0,0,0,0
1922,35250835,female,10,15,10,10,10,5,15,20,15,20,20,10,20,10,10,10,5,0,0,0
1923,35250835,male,10,15,10,10,10,10,15,20,15,15,20,15,10,10,0,0,5,0,0,0
1924,35250836,female,5,10,10,15,15,10,10,10,20,20,15,25,20,5,10,0,5,5,0,0
1925,35250836,male,10,10,10,10,15,10,15,10,20,20,20,15,10,10,5,0,0,0,0,0
1926,35250843,female,35,45,45,40,50,40,35,40,45,35,50,35,30,20,15,10,5,0,0,0
1927,35250843,male,45,40,40,50,40,25,30,25,25,40,40,30,25,20,15,5,5,0,0,0
1928,35250845,female,45,35,35,65,65,45,40,40,55,60,75,60,50,45,30,20,5,5,0,0
1929,35250845,male,50,30,35,45,60,90,50,55,65,100,85,65,60,45,20,10,10,0,0,0
1930,35250846,female,10,5,10,10,15,15,15,10,15,20,45,60,80,65,90,60,45,10,0,0
1931,35250846,male,10,5,5,15,15,15,15,10,20,25,25,50,40,40,35,20,10,5,0,0
1932,35250847,female,15,25,25,60,35,25,10,15,10,20,20,10,5,5,10,0,0,0,0,0
1933,35250847,male,15,20,30,55,50,30,15,15,20,15,30,15,10,5,5,0,0,0,0,0
1934,35250848,female,20,15,40,65,50,25,30,30,35,35,30,20,30,10,25,30,40,60,20,5
1935,35250848,male,30,25,30,55,55,35,30,25,30,30,30,20,20,10,25,20,20,15,0,0
1936,35250849,female,40,30,40,30,30,45,40,45,50,55,45,45,30,15,10,5,0,5,0,0
1937,35250849,male,50,40,45,50,50,55,45,45,40,50,40,40,35,15,10,5,0,0,0,0
1938,35250850,female,25,15,25,30,45,35,25,30,30,50,40,40,35,20,20,20,5,10,0,0
1939,35250850,male,35,20,15,40,40,40,30,45,35,40,40,35,35,25,20,15,5,0,0,0
1940,35250851,female,65,65,55,65,85,90,70,50,75,105,105,90,65,80,40,40,10,10,5,0
1941,35250851,male,85,85,70,95,90,90,65,80,70,80,95,80,80,45,45,30,10,5,0,0
1942,35250852,female,60,45,40,70,90,80,70,60,60,70,90,75,70,45,30,15,10,5,0,0
1943,35250852,male,65,55,40,55,70,85,60,55,55,65,65,65,55,35,30,10,5,0,0,0
1944,35250853,female,65,55,55,50,55,50,55,55,60,40,35,30,10,15,10,0,5,0,0,0
1945,35250853,male,55,70,70,60,45,35,30,35,45,55,35,25,10,10,5,5,5,5,0,0
1946,35250854,female,35,5,35,80,70,40,30,20,25,25,20,15,10,10,10,10,5,0,0,0
1947,35250854,male,15,10,30,120,85,60,40,35,35,35,30,10,5,15,5,5,5,5,0,0
1948,35250855,female,30,30,45,85,70,45,30,40,35,30,25,20,10,10,10,10,5,0,0,0
1949,35250855,male,40,30,35,85,80,50,35,35,35,25,30,20,10,5,5,5,0,0,0,0
1950,35250857,female,20,15,20,25,25,20,20,15,20,30,20,20,10,10,5,5,5,0,0,0
1951,35250857,male,15,20,15,20,30,20,15,15,20,20,25,20,10,10,10,10,0,5,0,0
1952,35250859,female,15,25,30,35,15,10,20,25,30,35,25,15,20,10,15,35,55,30,10,0
1953,35250859,male,15,40,30,30,20,10,10,20,25,30,25,30,5,10,10,15,35,15,10,5
1954,35250860,female,75,95,85,65,55,95,80,100,90,75,55,35,45,25,25,30,40,30,15,5
1955,35250860,male,70,100,75,80,60,60,65,70,75,80,55,45,35,20,15,15,15,20,0,0
1956,35250861,female,15,20,20,20,5,15,25,25,25,20,15,10,5,5,5,0,0,0,0,0
1957,35250861,male,10,30,20,25,15,10,15,15,20,25,15,10,10,5,0,0,0,0,0,0
1958,35250862,female,10,20,10,15,10,10,15,20,25,25,25,25,25,10,5,10,5,0,0,0
1959,35250862,male,10,15,20,15,15,10,10,20,25,20,20,25,20,20,5,10,5,5,0,0
1960,35250863,female,10,10,15,15,5,5,10,10,20,20,25,15,15,10,0,10,5,5,0,0
1961,35250863,male,0,10,10,20,5,10,10,10,20,30,25,30,20,20,5,0,0,0,0,0
1962,35250864,female,10,15,15,10,10,10,15,15,25,10,20,20,15,10,5,5,5,0,5,0
1963,35250864,male,10,20,20,20,15,10,15,15,25,20,20,25,5,10,5,5,5,5,0,0
1964,35250865,female,10,15,15,15,15,15,20,20,30,30,25,30,20,15,10,0,0,5,0,0
1965,35250865,male,10,20,15,10,10,10,15,20,25,45,20,20,25,15,5,5,0,0,0,0
1966,35250866,female,15,20,10,20,10,15,20,15,20,30,25,20,15,5,5,5,0,0,0,0
1967,35250866,male,15,20,30,30,10,10,15,20,25,25,35,25,10,10,10,5,0,0,0,0
1968,35250867,female,15,20,20,15,15,5,15,15,20,30,25,20,15,15,5,0,0,0,0,0
1969,35250867,male,15,15,30,25,0,15,10,20,20,30,25,20,20,10,5,5,5,0,0,0
1970,35250868,female,15,10,10,20,10,10,10,20,20,25,20,15,10,5,0,0,0,0,0,0
1971,35250868,male,10,15,25,15,5,5,10,15,15,25,25,15,10,10,5,5,0,0,0,0
1972,35250869,female,10,15,20,20,5,10,15,25,15,25,25,15,15,10,5,0,5,0,0,0
1973,35250869,male,10,25,15,15,5,0,10,25,25,25,20,15,15,10,10,5,0,0,0,0
1974,35250870,female,10,30,40,15,10,10,15,25,45,40,35,25,15,25,5,5,10,0,0,0
1975,35250870,male,15,40,45,25,10,5,10,20,35,45,30,30,20,15,15,5,5,0,0,0
1976,35250871,female,15,15,15,10,5,10,15,20,20,35,20,20,5,20,10,5,0,0,0,0
1977,35250871,male,10,15,20,15,10,10,10,15,20,35,25,25,10,10,10,5,0,0,0,0
1978,35250872,female,10,30,25,20,10,5,20,25,35,45,30,30,20,10,10,0,0,0,0,0
1979,35250872,male,15,30,40,30,15,15,15,20,20,40,30,30,20,20,5,5,5,0,0,0
1980,35250873,female,10,20,25,20,10,10,20,25,25,45,25,25,15,10,5,0,5,0,0,0
1981,35250873,male,10,15,25,30,10,15,15,20,30,40,30,30,15,15,5,0,5,0,0,0
1982,35250874,female,10,15,35,25,15,15,15,20,25,45,30,30,20,10,10,0,0,0,0,0
1983,35250874,male,15,25,25,35,20,10,15,15,25,45,30,35,25,15,15,0,0,0,0,0
1984,35250875,female,15,30,20,20,25,10,20,20,20,35,35,30,20,15,5,15,5,0,0,0
1985,35250875,male,15,35,25,30,20,15,25,20,30,35,40,30,25,20,5,10,5,5,0,0
1986,35250876,female,10,15,15,15,5,10,15,10,10,25,20,20,5,10,5,5,0,0,0,0
1987,35250876,male,10,15,25,20,10,15,5,20,15,30,20,20,10,10,0,10,5,0,0,0
1988,35250877,female,10,15,15,15,10,10,20,20,20,20,20,15,15,15,10,30,25,25,10,0
1989,35250877,male,15,15,25,10,10,5,10,20,20,25,20,20,10,10,10,15,10,5,0,5
1990,35250878,female,10,15,15,20,15,15,10,10,30,15,25,15,15,10,5,10,0,5,0,0
1991,35250878,male,20,15,15,20,10,10,20,10,20,20,25,15,25,15,5,5,5,5,0,0
1992,35250879,female,25,20,20,15,15,15,30,25,15,40,30,30,20,20,5,10,5,5,0,0
